,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
199678,199678, o5962g0022o.450561.cm, ./smf_downloads/3PI.2012-02-05/o5962g0022o.450561.cm.1282454.smf, PS1_V5, 2455962.7141976003, 30.509807, 7.533265, y.00000, 30.0,0.8541062288750967,0.503303955,0.1311017869899826,-0.7046252235179624,0.632597187,0.2742463381435103,-0.7046252235179624,0.6894855,-0.0000166138624116
199679,199679, o5962g0023o.450562.cm, ./smf_downloads/3PI.2012-02-05/o5962g0023o.450562.cm.1282455.smf, PS1_V5, 2455962.714686577, 30.297145, 10.515667, y.00000, 30.0,0.8489195739345287,0.496011802,0.1825043806194818,-0.7046313419097074,0.632591711,0.2742439346426839,-0.7046313419097074,0.68947952,-0.0000166409703957
199680,199680, o5962g0024o.450563.cm, ./smf_downloads/3PI.2012-02-05/o5962g0024o.450563.cm.1283914.smf, PS1_V5, 2455962.715204212, 30.600414, 13.197114, y.00000, 30.0,0.8380065965225876,0.495603893,0.2283018304547878,-0.7046378190615563,0.632585914,0.2742413902569891,-0.7046378190615563,0.689473189,-0.0000166695313113
199681,199681, o5962g0025o.450564.cm, ./smf_downloads/3PI.2012-02-05/o5962g0025o.450564.cm.1283915.smf, PS1_V5, 2455962.7156925774, 33.313311, 11.894464, y.00000, 30.0,0.8177368286542340,0.537424688,0.2061096394993916,-0.7046439301345135,0.632580445,0.2742389897206573,-0.7046439301345135,0.689467216,-0.0000166963489622
199682,199682, o5962g0026o.450565.cm, ./smf_downloads/3PI.2012-02-05/o5962g0026o.450565.cm.1283916.smf, PS1_V5, 2455962.716178914, 35.756762, 13.36246, y.00000, 30.0,0.7895355618878133,0.568525757,0.2311104943479598,-0.7046500159778388,0.632574997,0.2742365991375230,-0.7046500159778388,0.689461268,-0.0000167229311318
199683,199683, o5962g0027o.450566.cm, ./smf_downloads/3PI.2012-02-05/o5962g0027o.450566.cm.1282330.smf, PS1_V5, 2455962.7166781006, 36.041095, 10.567606, y.00000, 30.0,0.7948807757434002,0.578386213,0.1833955873294996,-0.7046562627839761,0.632569406,0.2742341453702774,-0.7046562627839761,0.689455161,-0.0000167500866248
199684,199684, o5962g0028o.450567.cm, ./smf_downloads/3PI.2012-02-05/o5962g0028o.450567.cm.1282456.smf, PS1_V5, 2455962.7172844834, 34.841214, 8.158154, y.00000, 30.0,0.8124327093643288,0.565522569,0.1419060121856614,-0.7046638512609816,0.632562613,0.2742311646490967,-0.7046638512609816,0.689447744,-0.0000167828973167
200307,200307, o5963g0020o.451280.cm, ./smf_downloads/3PI.2012-02-06/o5963g0020o.451280.cm.1284124.smf, PS1_V5, 2455963.7128716405, 27.904042, 14.453217, y.00000, 30.0,0.8557640328187778,0.45318103,0.2495894112994216,-0.7168055838156864,0.621176096,0.2692955540979142,-0.7168055838156864,0.677037545,-0.0000158206127037
200308,200308, o5963g0021o.451281.cm, ./smf_downloads/3PI.2012-02-06/o5963g0021o.451281.cm.1284125.smf, PS1_V5, 2455963.713360434, 30.368898, 15.991805, y.00000, 30.0,0.8293992870277849,0.486000666,0.2754998639950967,-0.7168115936463745,0.621170528,0.2692931107998056,-0.7168115936463745,0.677031465,-0.0000158473917434
200314,200314, o5963g0027o.451288.cm, ./smf_downloads/3PI.2012-02-06/o5963g0027o.451288.cm.1283917.smf, PS1_V5, 2455963.716505394, 33.065848, 14.684195, y.00000, 30.0,0.8106716453171533,0.527781904,0.2534911148124323,-0.7168502654082924,0.621134693,0.2692773898402681,-0.7168502654082924,0.676992333,-0.0000160166845388
200315,200315, o5963g0028o.451287.cm, ./smf_downloads/3PI.2012-02-06/o5963g0028o.451287.cm.1284128.smf, PS1_V5, 2455963.7169891945, 35.515474, 16.188291, y.00000, 30.0,0.7816857499974689,0.557889611,0.2787948540189936,-0.7168562149910737,0.621129179,0.2692749713560890,-0.7168562149910737,0.676986312,-0.0000160422629138
200471,200471, o5966g0035o.451519.cm, ./smf_downloads/3PI.2012-02-09/o5966g0035o.451519.cm.1284129.smf, PS1_V5, 2455966.7287857053, 27.904036, 14.453221, y.00000, 30.0,0.8557640648770646,0.453180932,0.2495894789031269,-0.7522452024687599,0.585549815,0.2538505125917634,-0.7522452024687599,0.638207386,-0.0000150482240309
200472,200472, o5966g0036o.451520.cm, ./smf_downloads/3PI.2012-02-09/o5966g0036o.451520.cm.1284130.smf, PS1_V5, 2455966.729267166, 30.368835, 15.991806, y.00000, 30.0,0.8293998172643102,0.485999752,0.2754998807729662,-0.7522508038747223,0.585544045,0.2538479892680690,-0.7522508038747223,0.638201089,-0.0000150684250267
200478,200478, o5966g0042o.451526.cm, ./smf_downloads/3PI.2012-02-09/o5966g0042o.451526.cm.1283918.smf, PS1_V5, 2455966.732431758, 33.065829, 14.684187, y.00000, 30.0,0.8106718499979773,0.527781654,0.2534909797466050,-0.7522876238553846,0.585506115,0.2538314032723593,-0.7522876238553846,0.638159691,-0.0000151979008033
200479,200479, o5966g0043o.451527.cm, ./smf_downloads/3PI.2012-02-09/o5966g0043o.451527.cm.1284133.smf, PS1_V5, 2455966.73291899, 35.515443, 16.188288, y.00000, 30.0,0.7816860637265809,0.557889196,0.2787948037351492,-0.7522932931637898,0.585500274,0.2538288495658240,-0.7522932931637898,0.638153316,-0.0000152173239201
247040,247040, o6173g0229o.518740.cm, ./smf_downloads/3PI.2012-09-03/o6173g0229o.518740.cm.1424145.smf, PS1_V5, 2456174.085748664, 68.665732, 20.494609, z.00000, 30.0,0.3407811970654686,0.872516297,0.3501192475674605,0.9552898307107569,-0.296758613,-0.1286494259643684,0.9552898307107569,-0.323444507,0.0000102565508603
249835,249835, o6199g0519o.523251.cm, ./smf_downloads/3PI.2012-09-29/o6199g0519o.523251.cm.1405423.smf, PS1_V5, 2456200.0175785683, 73.783305, 17.507708, y.00000, 30.0,0.2663340980048957,0.915731943,0.3008341003038636,0.9949615298057740,0.105446994,0.0457128004559695,0.9949615298057740,0.114929233,-0.0000037310329210
249836,249836, o6199g0520o.523253.cm, ./smf_downloads/3PI.2012-09-29/o6199g0520o.523253.cm.1405425.smf, PS1_V5, 2456200.0180749022, 71.248106, 19.051209, y.00000, 30.0,0.3038629185686696,0.895054086,0.3264130963405584,0.9949603328836093,0.105454842,0.0457161606311076,0.9949603328836093,0.11493777,-0.0000037698045009
249837,249837, o6199g0521o.523254.cm, ./smf_downloads/3PI.2012-09-29/o6199g0521o.523254.cm.1423829.smf, PS1_V5, 2456200.01856515, 71.250095, 21.962104, y.00000, 30.0,0.2981116037082750,0.878213249,0.3739932628738102,0.9949591502691498,0.105462593,0.0457194795999299,0.9949591502691498,0.114946202,-0.0000038080048646
249838,249838, o6199g0522o.523255.cm, ./smf_downloads/3PI.2012-09-29/o6199g0522o.523255.cm.1405426.smf, PS1_V5, 2456200.0190561404, 73.811522, 20.431902, y.00000, 30.0,0.2612581827169314,0.899932016,0.3490938671297939,0.9949579654958979,0.105470356,0.0457228035941727,0.9949579654958979,0.114954647,-0.0000038461673228
249839,249839, o6199g0523o.523256.cm, ./smf_downloads/3PI.2012-09-29/o6199g0523o.523256.cm.1404955.smf, PS1_V5, 2456200.0195462923, 73.850519, 23.37401, y.00000, 30.0,0.2553182855838043,0.881712342,0.3967315461297522,0.9949567823806292,0.105478105,0.0457261219078903,0.9949567823806292,0.114963076,-0.0000038841686269
249840,249840, o6199g0524o.523257.cm, ./smf_downloads/3PI.2012-09-29/o6199g0524o.523257.cm.1405427.smf, PS1_V5, 2456200.0200362992, 76.396598, 21.775602, y.00000, 30.0,0.2184168772143519,0.902592668,0.3709724290153034,0.9949555992504260,0.105485852,0.0457294392383353,0.9949555992504260,0.114971503,-0.0000039220624968
249841,249841, o6199g0525o.523258.cm, ./smf_downloads/3PI.2012-09-29/o6199g0525o.523258.cm.1404958.smf, PS1_V5, 2456200.020524719, 79.017022, 23.078109, y.00000, 30.0,0.1752705049125823,0.903120977,0.3919856517520087,0.9949544195911869,0.105493574,0.0457327458190429,0.9949544195911869,0.114979903,-0.0000039597375214
249842,249842, o6199g0526o.523259.cm, ./smf_downloads/3PI.2012-09-29/o6199g0526o.523259.cm.1408913.smf, PS1_V5, 2456200.0210140552, 78.881616, 20.1127, y.00000, 30.0,0.1810772513096529,0.921393475,0.3438678427825188,0.9949532373558071,0.105501309,0.0457360586042067,0.9949532373558071,0.114988318,-0.0000039973867164
249843,249843, o6199g0527o.523260.cm, ./smf_downloads/3PI.2012-09-29/o6199g0527o.523260.cm.1405428.smf, PS1_V5, 2456200.02150011, 76.318903, 18.825005, y.00000, 30.0,0.2238659252552933,0.919653434,0.3226788007997017,0.9949520626909677,0.105508993,0.0457393491708567,0.9949520626909677,0.114996677,-0.0000040346874059
249846,249846, o6199g0530o.523263.cm, ./smf_downloads/3PI.2012-09-29/o6199g0530o.523263.cm.1395521.smf, PS1_V5, 2456200.0229640114, 78.748304, 17.141201, y.00000, 30.0,0.1864524108389949,0.937214579,0.2947275533165560,0.9949485226872851,0.105532133,0.0457492596895710,0.9949485226872851,0.115021849,-0.0000041464479900
249857,249857, o6199g0541o.523274.cm, ./smf_downloads/3PI.2012-09-29/o6199g0541o.523274.cm.1405429.smf, PS1_V5, 2456200.028402232, 73.783315, 17.507706, y.00000, 30.0,0.2663339411121641,0.915732,0.3008340670142740,0.9949353440781185,0.105618074,0.0457860758761073,0.9949353440781185,0.115115343,-0.0000045538375120
249858,249858, o6199g0542o.523275.cm, ./smf_downloads/3PI.2012-09-29/o6199g0542o.523275.cm.1405433.smf, PS1_V5, 2456200.0289031416, 71.248096, 19.051202, y.00000, 30.0,0.3038630876049723,0.895054071,0.3264129808592661,0.9949341280204697,0.105625989,0.0457894669635668,0.9949341280204697,0.115123954,-0.0000045907336341
249859,249859, o6199g0543o.523276.cm, ./smf_downloads/3PI.2012-09-29/o6199g0543o.523276.cm.1423830.smf, PS1_V5, 2456200.029391602, 71.2501, 21.962105, y.00000, 30.0,0.2981115249715524,0.878213269,0.3739932790605420,0.9949329418332508,0.105633706,0.0457927737702291,0.9949329418332508,0.11513235,-0.0000046266092246
249860,249860, o6199g0544o.523277.cm, ./smf_downloads/3PI.2012-09-29/o6199g0544o.523277.cm.1408915.smf, PS1_V5, 2456200.0298801, 73.811527, 20.431901, y.00000, 30.0,0.2612581058817171,0.899932045,0.3490938507745270,0.9949317552087819,0.105641424,0.0457960808262410,0.9949317552087819,0.115140746,-0.0000046623849399
249861,249861, o6199g0545o.523278.cm, ./smf_downloads/3PI.2012-09-29/o6199g0545o.523278.cm.1404959.smf, PS1_V5, 2456200.030366724, 73.850508, 23.374006, y.00000, 30.0,0.2553184625642079,0.881712319,0.3967314820458212,0.9949305727920488,0.105649112,0.0457993751939361,0.9949305727920488,0.11514911,-0.0000046979210626
249862,249862, o6199g0546o.523279.cm, ./smf_downloads/3PI.2012-09-29/o6199g0546o.523279.cm.1405434.smf, PS1_V5, 2456200.030861665, 76.396624, 21.775605, y.00000, 30.0,0.2184164630622391,0.902592748,0.3709724776389827,0.9949293698145384,0.105656931,0.0458027258647057,0.9949293698145384,0.115157617,-0.0000047339594115
249863,249863, o6199g0547o.523280.cm, ./smf_downloads/3PI.2012-09-29/o6199g0547o.523280.cm.1404964.smf, PS1_V5, 2456200.031349618, 79.017007, 23.078112, y.00000, 30.0,0.1752707374388503,0.903120911,0.3919856999215944,0.9949281834761017,0.105664639,0.0458060292237786,0.9949281834761017,0.115166003,-0.0000047693847565
249864,249864, o6199g0548o.523281.cm, ./smf_downloads/3PI.2012-09-29/o6199g0548o.523281.cm.1405435.smf, PS1_V5, 2456200.0318388036, 78.881611, 20.112697, y.00000, 30.0,0.1810773351884057,0.921393477,0.3438677936156480,0.9949269937966669,0.105672366,0.0458093409245253,0.9949269937966669,0.11517441,-0.0000048047954966
249865,249865, o6199g0549o.523282.cm, ./smf_downloads/3PI.2012-09-29/o6199g0549o.523282.cm.1408927.smf, PS1_V5, 2456200.032321798, 76.318906, 18.82501, y.00000, 30.0,0.2238658704422446,0.919653419,0.3226788833981514,0.9949258188361401,0.105679996,0.0458126107107016,0.9949258188361401,0.115182711,-0.0000048396554764
249868,249868, o6199g0552o.523285.cm, ./smf_downloads/3PI.2012-09-29/o6199g0552o.523285.cm.1395524.smf, PS1_V5, 2456200.033781824, 78.7483, 17.141206, y.00000, 30.0,0.1864524712504760,0.937214541,0.2947276367067569,0.9949222650629165,0.105703057,0.0458224948061324,0.9949222650629165,0.1152078,-0.0000049444091562
249873,249873, o6199g0557o.523290.cm, ./smf_downloads/3PI.2012-09-29/o6199g0557o.523290.cm.1411928.smf, PS1_V5, 2456200.037046887, 71.306725, 24.966601, y.00000, 30.0,0.2905521946054742,0.858731363,0.4220898827517799,0.9949143067992281,0.10575462,0.0458445985611589,0.9949143067992281,0.115263901,-0.0000051752431050
249887,249887, o6199g0571o.523304.cm, ./smf_downloads/3PI.2012-09-29/o6199g0571o.523304.cm.1411930.smf, PS1_V5, 2456200.0440133163, 73.915893, 26.36409, y.00000, 30.0,0.2482324316242183,0.860917652,0.4440737065761083,0.9948972772502276,0.105864595,0.0458917593221411,0.9948972772502276,0.11538356,-0.0000056515378039
249888,249888, o6199g0572o.523305.cm, ./smf_downloads/3PI.2012-09-29/o6199g0572o.523305.cm.1404965.smf, PS1_V5, 2456200.044617679, 76.485306, 24.735803, y.00000, 30.0,0.2122525091501339,0.883097545,0.4184347009815769,0.9948957967534240,0.105874133,0.0458958506594574,0.9948957967534240,0.115393939,-0.0000056917944559
250957,250957, o6201g0463o.524752.cm, ./smf_downloads/3PI.2012-10-01/o6201g0463o.524752.cm.1404967.smf, PS1_V5, 2456202.0174855003, 79.168111, 26.046193, y.00000, 30.0,0.1688420901772830,0.882432647,0.4390956299253385,0.9898698542770334,0.136608937,0.0592225180556098,0.9898698542770334,0.148893614,-0.0000043166048892
250959,250959, o6201g0465o.524754.cm, ./smf_downloads/3PI.2012-10-01/o6201g0465o.524754.cm.1404968.smf, PS1_V5, 2456202.0186681743, 79.168094, 26.046201, y.00000, 30.0,0.1688423404785563,0.882432537,0.4390957553712694,0.9898663054064103,0.136627547,0.0592304886792335,0.9898663054064103,0.148913859,-0.0000044060259244
250965,250965, o6201g0471o.524760.cm, ./smf_downloads/3PI.2012-10-01/o6201g0471o.524760.cm.1411933.smf, PS1_V5, 2456202.021940997, 71.306703, 24.966596, y.00000, 30.0,0.2905525361400949,0.858731286,0.4220898036400187,0.9898564737776284,0.136679036,0.0592525457319342,0.9898564737776284,0.148969873,-0.0000046504444913
250979,250979, o6201g0485o.524774.cm, ./smf_downloads/3PI.2012-10-01/o6201g0485o.524774.cm.1411936.smf, PS1_V5, 2456202.028951536, 73.915886, 26.36409, y.00000, 30.0,0.2482325368051497,0.860917621,0.4440737065761083,0.9898353614354870,0.136789289,0.0592997924041981,0.9898353614354870,0.149089822,-0.0000051585811734
250980,250980, o6201g0486o.524775.cm, ./smf_downloads/3PI.2012-10-01/o6201g0486o.524775.cm.1404971.smf, PS1_V5, 2456202.029439119, 76.485301, 24.735795, y.00000, 30.0,0.2122525998684338,0.883097583,0.4184345741663845,0.9898338904520876,0.136796955,0.0593030783830322,0.9898338904520876,0.149098162,-0.0000051931211818
250986,250986, o6201g0492o.524781.cm, ./smf_downloads/3PI.2012-10-01/o6201g0492o.524781.cm.1400582.smf, PS1_V5, 2456202.033361684, 71.248114, 19.051204, z.00000, 30.0,0.3038628027526034,0.895054156,0.3264130138539215,0.9898220443540742,0.136858618,0.0593295136622883,0.9898220443540742,0.149165252,-0.0000054671097932
250987,250987, o6201g0493o.524782.cm, ./smf_downloads/3PI.2012-10-01/o6201g0493o.524782.cm.1424187.smf, PS1_V5, 2456202.0338559705, 71.25011, 21.962111, z.00000, 30.0,0.2981113591054756,0.878213284,0.3739933761809305,0.9898205500927729,0.136866386,0.0593328447816231,0.9898205500927729,0.149173705,-0.0000055011404144
250988,250988, o6201g0494o.524783.cm, ./smf_downloads/3PI.2012-10-01/o6201g0494o.524783.cm.1400583.smf, PS1_V5, 2456202.034341897, 73.81152, 20.4319, z.00000, 30.0,0.2612582175278265,0.899932019,0.3490938344192600,0.9898190807750270,0.136874024,0.0593361195569508,0.9898190807750270,0.149182014,-0.0000055344864080
250989,250989, o6201g0495o.524784.cm, ./smf_downloads/3PI.2012-10-01/o6201g0495o.524784.cm.1405256.smf, PS1_V5, 2456202.034828318, 73.850512, 23.373969, z.00000, 30.0,0.2553184722690652,0.881712583,0.3967308892693674,0.9898176096357465,0.136881668,0.0593393976613073,0.9898176096357465,0.149190332,-0.0000055677577311
250990,250990, o6201g0496o.524785.cm, ./smf_downloads/3PI.2012-10-01/o6201g0496o.524785.cm.1400584.smf, PS1_V5, 2456202.035314562, 76.39662, 21.775603, z.00000, 30.0,0.2184165291207871,0.902592746,0.3709724452231966,0.9898161387062933,0.13688931,0.0593426745694029,0.9898161387062933,0.149198647,-0.0000056009080353
250991,250991, o6201g0497o.524786.cm, ./smf_downloads/3PI.2012-10-01/o6201g0497o.524786.cm.1405258.smf, PS1_V5, 2456202.03580596, 79.017012, 23.078104, z.00000, 30.0,0.1752706690539963,0.90312098,0.3919855714693634,0.9898146518547017,0.136897032,0.0593459862103922,0.9898146518547017,0.149207049,-0.0000056342987973
250992,250992, o6201g0498o.524787.cm, ./smf_downloads/3PI.2012-10-01/o6201g0498o.524787.cm.1400585.smf, PS1_V5, 2456202.0362898787, 78.881602, 20.112696, z.00000, 30.0,0.1810774810778883,0.921393454,0.3438677772266908,0.9898131873125193,0.136904637,0.0593492474388468,0.9898131873125193,0.149215323,-0.0000056670719833
250993,250993, o6201g0499o.524788.cm, ./smf_downloads/3PI.2012-10-01/o6201g0499o.524788.cm.1400590.smf, PS1_V5, 2456202.036775643, 76.31891, 18.825006, z.00000, 30.0,0.2238658115664080,0.919653456,0.3226788173193917,0.9898117168624908,0.13691227,0.0593525211033508,0.9898117168624908,0.149223629,-0.0000056998607463
250994,250994, o6201g0500o.524789.cm, ./smf_downloads/3PI.2012-10-01/o6201g0500o.524789.cm.1400591.smf, PS1_V5, 2456202.0372628183, 73.783307, 17.507706, z.00000, 30.0,0.2663340689724694,0.915731963,0.3008340670142740,0.9898102418186140,0.136919925,0.0593558042727998,0.9898102418186140,0.149231958,-0.0000057326343813
250999,250999, o6201g0505o.524794.cm, ./smf_downloads/3PI.2012-10-01/o6201g0505o.524794.cm.1398209.smf, PS1_V5, 2456202.0396955363, 78.748309, 17.141201, z.00000, 30.0,0.1864523290515932,0.937214596,0.2947275533165560,0.9898028713566283,0.136958146,0.0593721987773869,0.9898028713566283,0.149273547,-0.0000058946249074
251005,251005, o6201g0511o.524800.cm, ./smf_downloads/3PI.2012-10-01/o6201g0511o.524800.cm.1400593.smf, PS1_V5, 2456202.042839071, 71.248098, 19.051202, z.00000, 30.0,0.3038630563616913,0.895054082,0.3264129808592661,0.9897933355892483,0.137007525,0.0593933834579034,0.9897933355892483,0.149327278,-0.0000060997916748
251006,251006, o6201g0512o.524801.cm, ./smf_downloads/3PI.2012-10-01/o6201g0512o.524801.cm.1428145.smf, PS1_V5, 2456202.0434488347, 71.250108, 21.9621, z.00000, 30.0,0.2981114128406281,0.878213342,0.3739931981268818,0.9897914843850695,0.137017102,0.0593974927164421,0.9897914843850695,0.149337699,-0.0000061390399661
251007,251007, o6201g0513o.524802.cm, ./smf_downloads/3PI.2012-10-01/o6201g0513o.524802.cm.1400595.smf, PS1_V5, 2456202.04393715, 73.811518, 20.431899, z.00000, 30.0,0.2612582506400508,0.899932016,0.3490938180639930,0.9897900015395250,0.137024771,0.0594007835163479,0.9897900015395250,0.149346044,-0.0000061703415125
251008,251008, o6201g0514o.524803.cm, ./smf_downloads/3PI.2012-10-01/o6201g0514o.524803.cm.1405259.smf, PS1_V5, 2456202.0444247816, 73.850503, 23.374002, z.00000, 30.0,0.2553185472119142,0.881712324,0.3967314179618882,0.9897885204586176,0.137032429,0.0594040697056816,0.9897885204586176,0.149354377,-0.0000062014839531
251009,251009, o6201g0515o.524804.cm, ./smf_downloads/3PI.2012-10-01/o6201g0515o.524804.cm.1400596.smf, PS1_V5, 2456202.044918523, 76.39662, 21.775598, z.00000, 30.0,0.2184165367350047,0.902592777,0.3709723641837293,0.9897870205040838,0.137040183,0.0594073970665459,0.9897870205040838,0.149362815,-0.0000062328989219
251010,251010, o6201g0516o.524805.cm, ./smf_downloads/3PI.2012-10-01/o6201g0516o.524805.cm.1405260.smf, PS1_V5, 2456202.0454082387, 79.01702, 23.078105, z.00000, 30.0,0.1752705416511043,0.903120998,0.3919855875258928,0.9897855324674839,0.137047873,0.0594106972913348,0.9897855324674839,0.149371183,-0.0000062639404563
251011,251011, o6201g0517o.524806.cm, ./smf_downloads/3PI.2012-10-01/o6201g0517o.524806.cm.1400597.smf, PS1_V5, 2456202.0458944407, 78.881611, 20.112702, z.00000, 30.0,0.1810773294017310,0.921393447,0.3438678755604321,0.9897840547990616,0.137055507,0.0594139738352074,0.9897840547990616,0.149379491,-0.0000062946434599
251012,251012, o6201g0518o.524807.cm, ./smf_downloads/3PI.2012-10-01/o6201g0518o.524807.cm.1400600.smf, PS1_V5, 2456202.046382921, 76.318913, 18.825001, z.00000, 30.0,0.2238657700735680,0.919653495,0.3226787347209401,0.9897825698995379,0.137063177,0.0594172657269547,0.9897825698995379,0.149387838,-0.0000063253738040
